year,area,avg_temp_c,total_precip_mm,mean_ph,mean_n,mean_p,mean_k,yield_log1p,soil_black,soil_black_soil,soil_brown_forest,soil_coastal_salt_affected_alluvial,soil_deltaic_alluvial,soil_laterite,soil_mixed_red_and_black,soil_mixed_red_and_yellow,soil_red,soil_red_and_yellow,soil_unknown,district_anugul,district_balangir,district_baleshwar,district_bargarh,district_bhadrak,district_boudh,district_cuttack,district_deogarh,district_dhenkanal,district_gajapati,district_ganjam,district_jagatsinghapur,district_jajapur,district_jharsuguda,district_kalahandi,district_kandhamal,district_kendrapara,district_kendujhar,district_khordha,district_koraput,district_malkangiri,district_mayurbhanj,district_nabarangpur,district_nayagarh,district_nuapada,district_puri,district_rayagada,district_sambalpur,district_sonepur,district_sundargarh,season_Autumn,season_Kharif,season_Rabi,season_Summer,season_Whole Year,season_Winter,crop_rice,crop_urad,crop_groundnut,crop_moonggreen_gram,crop_sesamum,crop_maize,crop_ragi,crop_horse-gram,crop_potato,crop_sugarcane,crop_rapeseed_andmustard,crop_wheat,crop_castor_seed,crop_dry_chillies,crop_arhar_tur,crop_sweet_potato,crop_sunflower,crop_onion,crop_garlic,crop_coriander,crop_other
2000,506.0,24.35205882352941,1024.66,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.23321127832083205,0,0,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,539.0,23.13885245901639,396.72,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.23531408693446496,1,0,0,0,0,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,396.0,31.953032786885245,331.73999999999995,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.31200506759200103,1,0,0,0,0,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,51.0,19.35944444444444,1.31,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.17904823144898546,1,0,0,0,0,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7140.0,27.40506535947712,1265.56,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3517609291363033,1,0,0,0,0,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,5930.0,23.529395604395607,34.870000000000005,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.42384490704525385,1,0,0,0,0,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,861.0,28.037124183006537,670.49,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.27805398932280523,1,0,0,0,0,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,298.0,23.394467213114755,418.9,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.12890662087504576,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,119.0,32.79709016393442,323.73,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.19068980646447117,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,3362.0,20.02388888888889,1.33,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.13475758878373417,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4580.0,27.48222222222222,1241.58,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.27006047110196135,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,6780.0,24.195219780219773,42.44,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.2389472164873352,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1463.0,27.85274509803921,742.5899999999999,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.13717307898699174,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,186.0,22.79475409836065,393.72,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.15415067982725825,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,97.0,31.0125,335.61,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.20441251460814658,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,67.0,18.83077777777778,1.33,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.07197349962508916,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,11400.0,27.26908496732026,1265.79,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.35139788683788853,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1350.0,22.796895604395605,31.57,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.29873190863836585,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,325.0,28.0440522875817,649.88,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.19227188764712272,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,480.0,23.912829670329668,66.69,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3629054936893685,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,470.0,25.4650276243094,96.56000000000002,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.38395890288720075,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,150.0,27.032941176470587,1243.45,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.23638877806423034,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,190.0,27.360522875817,817.98,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.23361485118150516,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,150.0,26.632875816993465,1267.2199999999998,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.2876820724517809,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,380.0,23.364505494505494,58.56,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.31365755885504154,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,100.0,26.98611111111111,800.9300000000001,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4054651081081644,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,70.0,24.618729281767955,92.94,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3566749439387323,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,3150.0,26.88875816993464,886.4,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.385154415260601,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,3350.0,25.05876373626373,85.44000000000003,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.39847556392645217,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,3420.0,27.021928104575167,831.02,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3717651896623223,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,3330.0,25.96831491712708,69.16999999999999,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4340807754747213,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,100.0,27.975816993464047,1009.92,6.5,119.15,101.45,245.1,0.262364264467491,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,600.0,25.601236263736265,84.69000000000001,6.5,119.15,101.45,245.1,0.33647223662121295,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,170.0,28.168137254901964,894.49,6.5,119.15,101.45,245.1,0.3856624808119846,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,380.0,26.55022099447514,92.01,6.5,119.15,101.45,245.1,0.4054651081081644,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,20.0,24.68624309392265,78.25999999999999,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4054651081081644,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,6240.0,26.585522875816995,1107.11,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3882233016736583,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,6850.0,26.346045751633984,910.89,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.271864196209395,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,12470.0,26.09888888888889,1169.1,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.2398437406313445,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,15440.0,26.210065359477127,879.4300000000001,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.21534117103002484,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,20700.0,26.29055555555556,1272.0300000000002,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.32432141883870025,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,23810.0,26.47745098039216,870.95,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.1397071593615314,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,46430.0,24.51993464052288,1320.46,6.5,119.15,101.45,245.1,0.23908303798058242,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,44770.0,24.381274509803923,1183.7199999999998,6.5,119.15,101.45,245.1,0.21664492900366247,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,7510.0,23.90088397790055,74.99000000000001,6.5,119.15,101.45,245.1,0.2244742234999148,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
