year,area,avg_temp_c,total_precip_mm,mean_ph,mean_n,mean_p,mean_k,yield_log1p,soil_black,soil_black_soil,soil_brown_forest,soil_coastal_salt_affected_alluvial,soil_deltaic_alluvial,soil_laterite,soil_mixed_red_and_black,soil_mixed_red_and_yellow,soil_red,soil_red_and_yellow,soil_unknown,district_anugul,district_balangir,district_baleshwar,district_bargarh,district_bhadrak,district_boudh,district_cuttack,district_deogarh,district_dhenkanal,district_gajapati,district_ganjam,district_jagatsinghapur,district_jajapur,district_jharsuguda,district_kalahandi,district_kandhamal,district_kendrapara,district_kendujhar,district_khordha,district_koraput,district_malkangiri,district_mayurbhanj,district_nabarangpur,district_nayagarh,district_nuapada,district_puri,district_rayagada,district_sambalpur,district_sonepur,district_sundargarh,season_Autumn,season_Kharif,season_Rabi,season_Summer,season_Whole Year,season_Winter,crop_encoded
2019,11810.0,21.4675,591.9100000000001,6.5,119.15,101.45,245.1,1.1670593342975972,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10425307992323407
2019,27570.0,29.64979508196721,364.73,6.5,119.15,101.45,245.1,1.37947025929995,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.10425307992323407
2019,86250.0,19.284,46.5,6.5,119.15,101.45,245.1,1.3720484406061226,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.10425307992323407
2019,12110.0,23.25262295081967,569.5,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9094964394354368,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10425307992323407
2019,680.0,31.21110655737705,338.77,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.0275163669843794,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.10425307992323407
2019,91450.0,21.59238888888889,37.32,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.2019258775578052,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.10425307992323407
2019,15480.0,23.31590163934426,674.5,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.9508294620760912,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10425307992323407
2019,9250.0,31.26188524590164,321.73999999999995,5.447143,191.34045450000002,14.668657999999999,225.9526945,1.344345605917045,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.10425307992323407
2019,297110.0,18.02844444444444,70.61000000000001,5.447143,191.34045450000002,14.668657999999999,225.9526945,1.1737262761731198,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.10425307992323407
2019,16410.0,21.4675,591.9100000000001,6.5,119.15,101.45,245.1,1.3274677106492705,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10425307992323407
2019,2730.0,29.64979508196721,364.73,6.5,119.15,101.45,245.1,1.3022755050667143,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.10425307992323407
2019,105290.0,19.284,46.5,6.5,119.15,101.45,245.1,1.4473379059751197,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.10425307992323407
2019,10.0,31.92844262295081,380.09,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.0986122886681098,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.10425307992323407
2019,86320.0,20.26211111111111,62.03,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.2813134974094451,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.10425307992323407
