State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Odisha,MALKANGIRI,Garlic,2003-04,Whole Year,60.0,Hectare,180.0,Tonnes,3.0
Odisha,MAYURBHANJ,Garlic,2001-02,Whole Year,680.0,Hectare,2140.0,Tonnes,3.147058823529412
Odisha,MAYURBHANJ,Garlic,2002-03,Whole Year,670.0,Hectare,2110.0,Tonnes,3.149253731343284
Odisha,MAYURBHANJ,Garlic,2003-04,Whole Year,520.0,Hectare,1630.0,Tonnes,3.1346153846153846
Odisha,NABARANGPUR,Garlic,2001-02,Whole Year,80.0,Hectare,260.0,Tonnes,3.25
Odisha,NABARANGPUR,Garlic,2002-03,Whole Year,70.0,Hectare,220.0,Tonnes,3.142857142857143
Odisha,NABARANGPUR,Garlic,2003-04,Whole Year,70.0,Hectare,210.0,Tonnes,3.0
Odisha,NAYAGARH,Garlic,2001-02,Whole Year,260.0,Hectare,820.0,Tonnes,3.1538461538461537
Odisha,NAYAGARH,Garlic,2002-03,Whole Year,240.0,Hectare,760.0,Tonnes,3.1666666666666665
Odisha,NAYAGARH,Garlic,2003-04,Whole Year,240.0,Hectare,750.0,Tonnes,3.125
Odisha,NUAPADA,Garlic,2001-02,Whole Year,180.0,Hectare,560.0,Tonnes,3.111111111111111
Odisha,NUAPADA,Garlic,2002-03,Whole Year,500.0,Hectare,1550.0,Tonnes,3.1
Odisha,NUAPADA,Garlic,2003-04,Whole Year,230.0,Hectare,730.0,Tonnes,3.1739130434782608
Odisha,PURI,Garlic,2001-02,Whole Year,80.0,Hectare,260.0,Tonnes,3.25
Odisha,PURI,Garlic,2002-03,Whole Year,200.0,Hectare,640.0,Tonnes,3.2
Odisha,PURI,Garlic,2003-04,Whole Year,140.0,Hectare,450.0,Tonnes,3.2142857142857144
